DATE,TIME,OPEN,HIGH,LOW,CLOSE,TICKVOL,VOL,SPREAD,plus_7_tokyoTime
2021.03.04,15:30:00,29088,29136,29086,29116,678,0,8,22:30:00
2021.03.05,14:30:00,28866,28888,28841,28876,583,0,8,21:30:00
2021.03.05,15:00:00,28876,28898,28846,28856,624,0,8,22:00:00
2021.03.05,15:30:00,28861,29036,28731,28988,2165,0,8,22:30:00
2021.03.08,14:30:00,28780,28787,28717,28765,705,0,8,21:30:00
2021.03.08,15:00:00,28767,28845,28750,28845,849,0,8,22:00:00
2021.03.08,15:30:00,28845,28890,28812,28885,643,0,8,22:30:00
2021.03.09,14:30:00,29147,29157,29112,29142,464,0,8,21:30:00
2021.03.09,15:00:00,29142,29187,29137,29152,547,0,8,22:00:00
2021.03.09,15:30:00,29152,29172,29127,29164,462,0,8,22:30:00
2021.03.10,14:30:00,29080,29080,29050,29065,318,0,8,21:30:00
2021.03.10,15:00:00,29065,29072,29020,29042,428,0,8,22:00:00
2021.03.10,15:30:00,29052,29130,29045,29120,902,0,8,22:30:00
2021.03.11,14:30:00,29314,29339,29294,29319,287,0,9,21:30:00
2021.03.11,15:00:00,29319,29340,29314,29319,342,0,8,22:00:00
2021.03.11,15:30:00,29320,29335,29295,29325,583,0,8,22:30:00
2021.03.12,14:30:00,29570,29620,29565,29615,260,0,8,21:30:00
2021.03.12,15:00:00,29615,29645,29615,29627,307,0,8,22:00:00
2021.03.12,15:30:00,29627,29635,29590,29592,401,0,8,22:30:00
2021.03.15,14:30:00,29715,29725,29705,29725,257,0,8,21:30:00
2021.03.15,15:00:00,29725,29745,29720,29740,275,0,8,22:00:00
2021.03.15,15:30:00,29740,29752,29717,29752,586,0,8,22:30:00
2021.03.16,14:30:00,29925,29935,29910,29910,314,0,8,21:30:00
2021.03.16,15:00:00,29910,29920,29900,29910,219,0,8,22:00:00
