DATE,TIME,OPEN,HIGH,LOW,CLOSE,TICKVOL,VOL,SPREAD,plus_7_tokyoTime
2020.10.21,18:30:00,3440.1,3448.8,3436.8,3439.3,1619,0,4,01:30:00
2020.10.21,19:00:00,3439.3,3459.1,3436.3,3447.6,2597,0,6,02:00:00
2020.10.21,19:30:00,3447.5,3448.6,3433.1,3435.6,2995,0,6,02:30:00
2020.10.21,20:00:00,3435.8,3445.6,3434.7,3444.4,2562,0,6,03:00:00
2020.10.21,20:30:00,3444.4,3450.3,3439.6,3443.6,2054,0,6,03:30:00
2020.10.21,21:00:00,3443.6,3455.1,3442.1,3452.3,2284,0,6,04:00:00
2020.10.21,21:30:00,3452.8,3457.8,3450.8,3457.6,1579,0,6,04:30:00
2020.10.21,22:00:00,3457.7,3458.6,3446.3,3453.1,2033,0,6,05:00:00
2020.10.21,22:30:00,3453.6,3456.1,3435.1,3435.1,2788,0,6,05:30:00
2020.10.22,17:00:00,3442.5,3444.0,3423.7,3427.2,2252,0,6,00:00:00
2020.10.22,17:30:00,3427.2,3432.4,3414.7,3430.5,3467,0,6,00:30:00
2020.10.22,18:00:00,3430.5,3442.0,3429.0,3437.5,2655,0,6,01:00:00
2020.10.22,18:30:00,3437.5,3438.7,3429.5,3431.0,2224,0,6,01:30:00
2020.10.22,19:00:00,3431.0,3436.2,3427.7,3434.5,1715,0,6,02:00:00
2020.10.22,19:30:00,3434.5,3440.7,3428.5,3439.5,1431,0,6,02:30:00
2020.10.22,20:00:00,3439.6,3451.7,3438.5,3446.7,1333,0,6,03:00:00
2020.10.22,20:30:00,3446.9,3453.8,3443.2,3451.6,1384,0,6,03:30:00
2020.10.22,21:00:00,3451.7,3458.7,3451.0,3454.5,1621,0,6,04:00:00
2020.10.22,21:30:00,3454.5,3456.5,3451.8,3453.0,1146,0,6,04:30:00
2020.10.22,22:00:00,3453.0,3456.0,3447.5,3455.7,1127,0,2,05:00:00
2020.10.22,22:30:00,3456.0,3460.8,3450.0,3455.0,1719,0,6,05:30:00
2020.10.23,17:00:00,3460.6,3461.4,3452.9,3457.6,658,0,1,00:00:00
2020.10.23,17:30:00,3457.4,3461.1,3452.6,3455.4,1773,0,6,00:30:00
2020.10.23,18:00:00,3455.1,3460.6,3448.1,3453.3,1921,0,6,01:00:00
2020.10.23,18:30:00,3453.1,3454.4,3444.4,3449.9,2102,0,6,01:30:00
2020.10.23,19:00:00,3449.9,3452.6,3439.6,3444.4,2107,0,6,02:00:00
2020.10.23,19:30:00,3444.1,3448.1,3439.9,3442.1,1638,0,6,02:30:00
2020.10.23,20:00:00,3442.1,3454.3,3441.6,3453.1,1443,0,6,03:00:00
2020.10.23,20:30:00,3452.9,3455.1,3450.9,3453.1,1027,0,6,03:30:00
2020.10.23,21:00:00,3452.9,3459.1,3451.6,3458.6,1030,0,6,04:00:00
2020.10.23,21:30:00,3458.4,3459.9,3454.9,3455.6,812,0,6,04:30:00
2020.10.23,22:00:00,3455.8,3462.4,3455.4,3459.9,900,0,6,05:00:00
2020.10.23,22:30:00,3459.9,3466.1,3458.4,3465.9,1349,0,6,05:30:00
2020.10.26,17:00:00,3404.1,3404.1,3389.1,3395.6,2953,0,1,00:00:00
2020.10.26,17:30:00,3395.4,3399.1,3387.6,3393.9,2927,0,6,00:30:00
2020.10.26,18:00:00,3393.6,3396.4,3389.9,3393.6,2997,0,6,01:00:00
